総覧ID,総覧抄録ID,種別,時代,主な遺構,住居,掘立,井戸,道路,主な遺物,特記事項,遺跡名,遺跡名かな,本内順位,遺跡所在地,lon,lat,所在地ふりがな,市町村コード,遺跡番号,北緯（日本測地系）,東経（日本測地系）,北緯（世界測地系）,東経（世界測地系）,調査期間,調査面積,調査面積2,調査原因
48109,91256,集落,古代(細分不明)|中世(細分不明),竪穴建物4 |井戸10 |土坑13 |溝12 |その他の遺構36,4,,1,,,多数の地下式横穴墓、井戸など中世遺構を検出。五鈷鈴が出土,武蔵国府関連遺跡　個人住宅地区　第1527次,むさしこくふかんれんいせき　こじんじゅうたくちく,37,東京都府中市白糸台5-1-5,139.512848,35.664516,とうきょうとふちゅうししらいとだいごのいちのご,13206,2,,,353952,1393047,20101122-20101209,93.9,93.9,
48109,91259,集落,古代(細分不明),竪穴建物1 |土坑4 |溝5 |その他の遺構3,1,,,,,,武蔵国府関連遺跡　個人住宅地区　第1533次,むさしこくふかんれんいせき　こじんじゅうたくちく,42,東京都府中市本宿町1-22-54,139.461258,35.670605,とうきょうとふちゅうしほんしゅくちょういちのにじゅうにのごじゅうよん,13206,2,,,354014,1392739,20110117-20110204,42.5,42.5,
48109,91260,集落,古代(細分不明),竪穴建物3 |掘立柱建物2 |土坑1,3,2,,,,,武蔵国府関連遺跡　個人住宅地区　第1534次,むさしこくふかんれんいせき　こじんじゅうたくちく,44,東京都府中市本宿町3-10-4,139.462784,35.675156,とうきょうとふちゅうしほんしゅくちょうさんのじゅうのよん,13206,2,,,354029,1392745,20110202,3.1,3.1,
48109,91261,集落,古代(細分不明),竪穴建物9 |掘立柱建物2 |土坑6 |溝7 |その他の遺構1,9,2,,,,,武蔵国府関連遺跡　個人住宅地区　第1537次,むさしこくふかんれんいせき　こじんじゅうたくちく,45,東京都府中市白糸台3-9-6,139.5159,35.665054,とうきょうとふちゅうししらいとだいさんのきゅうのろく,13206,2,,,353953,1393056,20110210-20110221,63.7,63.7,
62556,91262,集落,古代(細分不明),竪穴建物1 |土坑1,1,,,,,,武蔵国府関連遺跡　個人住宅地区　第1626次,むさしこくふかんれん遺跡,,東京都府中市八幡町2-3-30,139.491699,35.668201,とうきょうとふちゅうしはちまんちょう2-3-30,13206,2,,,,,20130305-20130329,132.7,132.7,個人住宅建設
48181,91263,集落,古代(細分不明),道路1 |溝6,,,,1,,,武蔵国府関連遺跡　個人住宅地区　第1627次,むさしこくふかんれんいせき,25,東京都府中市片町1-17-1,139.47081,35.670925,とうきょうとふちゅうしかたまち,13206,2,354014,1392814,,,20130312-20130313,5,5,住宅建築
62556,91265,集落,古代(細分不明),竪穴建物1 |掘立柱建物4 |道路1 |井戸1 |土坑5 |溝3 |その他の遺構3,1,4,1,1,,国衙北側を通ると考えられる東西道路を検出,武蔵国府関連遺跡　個人住宅地区　第1632次,むさしこくふかんれん遺跡,,東京都府中市八幡町1-16-2,139.483627,35.668575,とうきょうとふちゅうしはちまんちょう1-16-2,13206,2,,,,,20130415-20130510,84.6,84.6,個人住宅建設
62556,91268,集落,古代(細分不明),ピット13,,,,,,,武蔵国府関連遺跡　個人住宅地区　第1641次,むさしこくふかんれん遺跡,,東京都府中市宮町3-12-1,139.481842,35.667236,とうきょうとふちゅうしみやまち3-12-1,13206,2,,,,,20131105-20131126,68.8,68.8,個人住宅建設
62556,91269,集落,古代(細分不明),竪穴建物1 |道路1 |土坑3 |溝1,1,,,1,,,武蔵国府関連遺跡　個人住宅地区　第1644次,むさしこくふかんれん遺跡,,東京都府中市美好町2-23-3,139.465347,35.674358,とうきょうとふちゅうしみよしちょう2-23-3,13206,2,,,,,20131118-20131121,6,6,個人住宅建設
62556,91270,集落,古代(細分不明),竪穴建物5 |土坑4,5,,,,,,武蔵国府関連遺跡　個人住宅地区　第1645次,むさしこくふかんれん遺跡,,東京都府中市清水が丘2-3-15,139.494965,35.666721,とうきょうとふちゅうししみずがおか2-3-15,13206,2,,,,,20131118-20131125,4.8,4.8,個人住宅建設
62556,91271,集落,古代(細分不明),竪穴建物2 |掘立柱建物1,2,1,,,,三面廂の建物を検出,武蔵国府関連遺跡　個人住宅地区　第1647次,むさしこくふかんれん遺跡,,東京都府中市宮西町3-1-2,139.475082,35.672707,とうきょうとふちゅうしみやにしちょう3-1-2,13206,2,,,,,20131129-20131213,68.9,68.9,個人住宅建設
62556,91272,集落,古代(細分不明),竪穴建物2 |掘立柱建物3 |土坑18 |その他の遺構3,2,3,,,,三面廂の建物を検出,武蔵国府関連遺跡　個人住宅地区　第1648次,むさしこくふかんれん遺跡,,東京都府中市片町22-5-4,139.471237,35.66972,とうきょうとふちゅうしかたまち2-5-4,13206,2,,,,,20131205-20131220,44.5,44.5,個人住宅建設
62556,91273,集落,古代(細分不明)|中世(細分不明),竪穴建物14 |掘立柱建物1 |道路2 |井戸2 |土坑6 |溝4 |その他の遺構5,14,1,1,1,,東西方向の中世の道路を検出,武蔵国府関連遺跡　個人住宅地区　第1649次,むさしこくふかんれん遺跡,,東京都府中市八幡町1-3-23,139.491699,35.668201,とうきょうとふちゅうしはちまんちょう11-3-23,13206,2,,,,,20131225-20140121,44.6,44.6,個人住宅建設
62556,91274,集落,古代(細分不明),竪穴建物1 |道路1 |土坑1 |その他の遺構1,1,,,1,,,武蔵国府関連遺跡　個人住宅地区　第1651次,むさしこくふかんれん遺跡,,東京都府中市美好町3-45-32,139.462921,35.669529,とうきょうとふちゅうしみよしちょう3-45-32,13206,2,,,,,20140205-20140314,34.1,34.1,個人住宅建設
62556,91275,集落,古代(細分不明),竪穴建物7 |掘立柱建物3 |土坑4 |溝4,7,3,,,,,武蔵国府関連遺跡　個人住宅地区　第1656次,むさしこくふかんれん遺跡,,東京都府中市清水が丘3-8-44,139.500977,35.666161,とうきょうとふちゅうししみずがおか3-8-44,13206,2,,,,,20140324-20140326,9,9,個人住宅建設
48172,91276,集落,古代(細分不明),柵1 |溝1,,,,,,,武蔵国府関連遺跡　個人住宅地区・日建ビル第1次地区　N41第2次・N42第1次・N41第2次,むさしこくふかんれんいせき,16,東京都府中市緑町1-8043,139.484406,35.671532,とうきょうとふちゅうしみどりちょう,13206,2,354020,1392900,,,19790711-19800110,581,581,ビル建設
47695,91277,集落,古代(細分不明),竪穴建物1 |土坑7 |溝1,1,,,,,,武蔵国府関連遺跡　五十嵐恒久宅地区　第770次,むさしこくふかんれんいせき　いがらしつねひさたく,40,東京都府中市本町1-12-4,139.478119,35.667206,とうきょうとふちゅうしほんまち,13206,2,,,354001,1392842,19940126-19940311,64.5,64.5,個人住宅建設
47685,91278,集落,古代(細分不明)|中世(細分不明),竪穴建物8 |掘立柱建物1 |土坑1 |溝3 |その他の遺構1,8,1,,,,中世の薬研堀状の大溝を検出,武蔵国府関連遺跡　五洋建設東京支店多摩営業所地区　第328次,むさしこくふかんれんいせき,37,東京都府中市府中町1-17-4,139.480423,35.674278,とうきょうとふちゅうし,13206,2,,,,,19860621-09860905,72.9,72.9,建物新築等
48107,91279,集落,古代(細分不明),竪穴建物1,1,,,,,,武蔵国府関連遺跡　光シャンブル府中地区　第0083次,むさしこくふかんれんいせき　ひかりしゃんぶるふちゅうちく,6,東京都府中市緑町3-6-5,139.494247,35.670124,とうきょとふちゅうしみどりちょうさんのろくのご,13206,2,,,354012,1392939,19791002-19791031,453.5,453.5,
47695,91280,集落,古代(細分不明),竪穴建物10 |掘立柱建物1 |柵1 |土坑2 |その他の遺構1,10,1,,,,,武蔵国府関連遺跡　光明院本堂地区　第769次,むさしこくふかんれんいせき　こうみょういんほんどう,33,東京都府中市分梅町1-13-1,139.465271,35.666775,とうきょうとふちゅうしぶばいちょう,13206,2,,,353959,1392755,19940112-19940307,449.2,449.2,寺院本堂建設
47687,91281,集落,古代(細分不明),竪穴建物8 |土坑7 |溝2 |その他の遺構1,8,,,,,,武蔵国府関連遺跡　高安寺庫裏地区　第907次,むさしこくふかんれんいせき,47,東京都府中市片町2-4-1,139.473419,35.669476,とうきょうとふちゅうしかたまち,13206,2,,,354000,1392830,19960725-19961005,98.3,98.3,寺院
47647,91282,集落,古代(細分不明),竪穴建物6 |道路1 |溝2 |その他の遺構2,6,,,1,,,武蔵国府関連遺跡　高安寺檀信徒会館「利生閣」地区　第25次,むさしこくふかんれんいせき,6,東京都府中市片町2-4,139.473419,35.669476,とうきょうとふちゅうしかたまち,13206,2,,,,,19770901-19771213,955.5,955.5,
47678,91283,集落,古代(細分不明),竪穴建物6 |掘立柱建物1 |土坑2,6,1,,,,,武蔵国府関連遺跡　高井ビル地区　第239次,むさしこくふかんれんいせき,18,東京都府中市片町2-22-10,139.470016,35.668934,とうきょうとふちゅうし,13206,2,,,,,19840421-19840517,70.1,70.1,建物新築
47672,91284,集落,古代(細分不明),竪穴建物3 |道路2 |土坑2 |溝6 |その他の遺構2,3,,,1,,東山道武蔵路の西側側溝を検出,武蔵国府関連遺跡　高橋ビル地区　第176次他,むさしこくふかんれんいせき,22,東京都府中市府中町1-7-1,139.480789,35.672401,とうきょうとふちゅうし,13206,2,,,,,19820712-19830715,703.4,703.4,建物新築
47687,91285,集落,古代(細分不明),溝1,,,,,,,武蔵国府関連遺跡　高倉ビル地区　第906次,むさしこくふかんれんいせき,46,東京都府中市片町2-22-28・32,139.470016,35.668934,とうきょうとふちゅうしかたまち,13206,2,,,353957,1392821,19960719-19960820,103.4,103.4,ビル
47679,91286,集落,古代(細分不明),竪穴建物4 |土坑1,4,,,,,,武蔵国府関連遺跡　高野勇宅地区　第992次,むさしこくふかんれんいせき,22,東京都府中市八幡町1-7-9,139.485641,35.670815,とうきょうとふちゅうし,13206,2,,,,,19980126-19980214,189.4,189.4,建物新築
62556,91287,集落,古代(細分不明),竪穴建物3 |井戸2 |土坑14 |その他の遺構7,3,,1,,,,武蔵国府関連遺跡　国史跡武蔵府中熊野神社古墳範囲（周溝有無）確認調査地区　第1636・1652次,むさしこくふかんれん遺跡,,東京都府中市西府町2-9,139.456924,35.674881,とうきょうとふちゅうしにしふちょう2-9,13206,2,,,,,20130729-20140326,337,337,確認調査
47687,91291,集落,古代(細分不明),土坑3 |溝2 |その他の遺構1,,,,,,,武蔵国府関連遺跡　今野ハイツ地区　第934次,むさしこくふかんれんいせき,23,東京都府中市八幡町3-2-29,139.490967,35.669712,とうきょうとふちゅうしはちまんちょう,13206,2,,,354000,1392939,19961121-19970121,62.1,62.1,集合住宅
47685,91292,集落,古代(細分不明),土坑3 |その他の遺構1,,,,,,,武蔵国府関連遺跡　佐々木康之宅地区　第326次,むさしこくふかんれんいせき,33,東京都府中市美好町3-33-1,139.46846,35.669106,とうきょうとふちゅうし,13206,2,,,,,19860616-19860830,171.1,171.1,建物新築等
47672,91293,集落,古代(細分不明),掘立柱建物1 |井戸3 |土坑2 溝1,,1,1,,,大型の掘立柱建物の一部と考えられるものを検出,武蔵国府関連遺跡　佐々木歯科医院地区　第216次,むさしこくふかんれんいせき,10,東京都府中市美好町3-34-13,139.468155,35.66869,とうきょうとふちゅうし,13206,2,,,,,19830620-19830907,176,176,建物新築
47694,91296,集落,古代(細分不明),その他の遺構6,,,,,,,武蔵国府関連遺跡　佐藤隆一宅地区　第689次,むさしこくふかんれんいせき　さとうりゅういちたく,39,東京都府中市片町1-16-12,139.471207,35.670815,とうきょうとふちゅうしかたまち,13206,2,,,354013,1392816,19920724-19920827,34.1,34.1,個人住宅建設
47686,91297,集落,古代(細分不明),土坑2|溝1,,,,,,,武蔵国府関連遺跡　佐伯春男・落合節男宅地区　第883次,むさしこくふかんれんいせき,26,東京都府中市美好町2-23-8,139.465347,35.674358,とうきょうとふちゅうしみよしちょう,13206,2,,,354017,1392808,19960210-19960226,97.7,97.7,個人住宅
47680,91299,集落,古代(細分不明),竪穴建物3 |土坑1 |溝1 |その他の遺構1,3,,,,,,武蔵国府関連遺跡　三ツ木寿町ビル地区　第984次,むさしこくふかんれんいせき,12,東京都府中市寿町1-12-16,139.478607,35.674236,とうきょうとふちゅうし,13206,2,,,,,19971128-19990408,819.5,819.5,建物新築
47672,91307,集落,古代(細分不明),土坑3,,,,,土器,,武蔵国府関連遺跡　三星コート地区　第220次,むさしこくふかんれんいせき,16,東京都府中市府中町1-27-2,139.481308,35.67532,とうきょうとふちゅうし,13206,2,,,,,19830825-19830924,103.5,103.5,建物新築
48108,91308,集落|官衙,古代(細分不明)|中世(細分不明),竪穴建物1|土坑1,1,,,,灰釉陶器|緑釉陶器|瓦|常滑（甕）,主な時代：古代から中世,武蔵国府関連遺跡　三菱銀行府中支店地区　第0018次,むさしこくふかんれんいせき　みつびしぎんこうふちゅうしてんちく,2,東京都府中市宮西町1-6-1,139.478775,35.67104,とうきょとふちゅうしみやにしちょう,13206,2,,,354015,1392843,19770121-19770217,471,471,
47685,91309,集落|官衙,古代(細分不明)|中世(細分不明),土坑1|溝1,,,,,灰釉陶器|緑釉陶器|瓦|陶磁器,古代瓦（郡名:荏原）\n\n主な時代：古代から中世,武蔵国府関連遺跡　三和ビル2地区　第294次,むさしこくふかんれんいせき,42,東京都府中市府中町1-6-2,139.481323,35.672344,とうきょうとふちゅうし,13206,2,,,,,19860205-19860531,284.9,284.9,建物新築等
47680,91310,集落|官衙,古代(細分不明)|中世(細分不明),竪穴建物1|土坑7|溝9,1,,,,灰釉陶器|須恵器,中世瓦（鬼瓦ほか）\n\n主な時代：古代から中世,武蔵国府関連遺跡　三和工機株式会社西東京ビル地区　第1055次,むさしこくふかんれんいせき,31,東京都府中市美好町1-21-1,139.469421,35.673241,とうきょうとふちゅうし,13206,2,,,,,19990601-19990713,254.8,254.8,建物新築
47679,91311,集落,古墳|古代(細分不明),竪穴建物1|土坑11|溝3,1,,,,土師器,,武蔵国府関連遺跡　山田正道宅地区　第973次,むさしこくふかんれんいせき,34,東京都府中市府中町1-25-29,139.479599,35.675179,とうきょうとふちゅうし,13206,2,,,,,19970718-19971002,61.7,61.7,建物新築
47679,91312,集落,古墳|古代(細分不明),竪穴建物41|大型土坑6,41,,,,土器,遺物が約20910点検出されており、その15％以上は「大型土坑」とした1箇所から検出。\n時代 : 古墳から古代,武蔵国府関連遺跡　市川恒雄・雅一宅地区　第949次,むさしこくふかんれんいせき,48,東京都府中市本町1-5-1,139.476044,35.668434,とうきょうとふちゅうし,13206,2,,,,,19970311-19970404,67,67,建物新築
